epochs,loss,acc,val_loss,val_acc
23,0.3346299544358865,0.17582433613447043,0.3322180029418733,0.7953265739811791
24,0.33572245713991994,0.1958412065719947,0.32481444875399273,0.957251552078459
25,0.3356798367622571,0.19134952605534822,0.32285748918851215,0.9576609068446689
26,0.33453322526736134,0.20399571802371588,0.33038467168807983,0.7862817611959245
27,0.33286256858935726,0.20133602122465769,0.3289563026693132,0.8692203296555413
28,0.33149275718591154,0.2010278827868975,0.33368805713123745,0.8388840622372098
29,0.3327595541874568,0.2116689084049983,0.32607340647114647,0.8450049195024703
30,0.33337439367404353,0.20537223514073935,0.32751015822092694,0.8397027651468912
31,0.33189540490125996,0.21640125203591126,0.3232101450363795,0.9281238781081306
32,0.3304641632697521,0.20212774341687179,0.3264145917362637,0.9015887644555833
33,0.3310422534361864,0.21744600721658805,0.32379696932103896,0.9537817703353034
34,0.3314515440127788,0.2039990885517536,0.3254498094320297,0.8265838854842715
35,0.33102033612055654,0.20280588322725052,0.32651321921083665,0.8198928667439355
36,0.3294148991505305,0.17355037537904885,0.32442981004714966,0.8512914876143137
37,0.3487905577207223,0.20645522822936377,0.31595583260059357,0.9649123549461365
38,0.5391556953008358,0.3392476412730339,0.3985513183805678,0.8159893022643195
39,0.4439140390127133,0.22494039178276673,0.5180728104379442,0.18242202699184418
40,0.46462781230608624,0.16132253417984033,0.3705497533082962,0.24878168685568702
41,0.3695213225407478,0.18217386056979498,0.3421895172860887,0.4840545952320099
42,0.3524035971898299,0.16613247436590683,0.34394900500774384,0.3668274912569258
43,0.341738597704814,0.16266980996498695,0.3354813969797558,0.6034162375662062
44,0.33898168114515453,0.18424988232361963,0.3359442700942357,0.5740789969762167
45,0.41690871998285634,0.28342442520153827,0.33599050839742023,0.7258187333742777
46,0.35137050312298995,0.2231612665913044,0.33320172958903843,0.629069146182802
47,0.3422850209933061,0.21994826675225526,0.33066101206673515,0.6155750155448914
48,0.3356701085964839,0.23967386380984232,0.3306693070464664,0.6172027124298943
49,0.33426672296646315,0.22404745526802847,0.33062983055909473,0.536345061328676
50,0.3341460529810343,0.20842779657015434,0.3304167356755998,0.49241716000768876
51,0.33291115287022716,0.2069984252254168,0.33042582372824353,0.5121393965350257
52,0.33859018446543276,0.21598065587190482,0.32334110140800476,0.6790643201933967
53,0.33798922712986285,0.22410819010856825,0.3237215545442369,0.7046881251864963
54,0.3335859985687794,0.20129441909300974,0.331646881169743,0.629941506518258
55,0.3319101333618164,0.19125505632314926,0.3323030041323768,0.6552046603626676
56,0.33445750444363326,0.2023031893066871,0.32424115803506637,0.8011306358708276
57,0.3329252650340398,0.20515631635983786,0.32315169937080807,0.6849610242578719
58,0.33039781489433384,0.19947480410337448,0.3252496023972829,0.5492885228660371
59,0.33064639950409913,0.19439270863166222,0.32993051575289833,0.7896881567107307
60,0.33908691964088344,0.23588169480745608,0.32996734645631576,0.726983474360572
61,0.33153084073311245,0.20675100328830573,0.32699237598313224,0.7493811382187737
62,0.3305210857055126,0.20673300918096152,0.3273110207584169,0.6840984225273132
63,0.32941722640624416,0.2027327842437304,0.32802074319786495,0.6412524150477515
64,0.3286702911823224,0.19865721158492258,0.3236449576086468,0.4835623982879851
65,0.33040886926345336,0.18243139065228975,0.3389562401506636,0.4545662932925754
66,0.32841324194883686,0.18608410962117025,0.3286863962809245,0.4848148309522205
67,0.32740721794275135,0.18707038958867392,0.3287671042813195,0.4857310007015864
68,0.32561063919311917,0.189952759597546,0.32674338089095223,0.4848148259851668
69,0.32809339234462154,0.18520017101978645,0.3291754209332996,0.44185671210289
70,0.32646907254671437,0.19186009199191362,0.3226247943109936,0.49044345484839547
71,0.3271634532855107,0.2039664802260888,0.3276333726114697,0.5993517438570658
72,0.3261570598070438,0.19358298297111803,0.32936660283141667,0.5765788753827413
73,0.3324188318772194,0.18251235783100128,0.3294108228551017,0.517845975028144
74,0.33247720163602096,0.15272491559004173,0.33008544478151536,0.5175194342931112
75,0.38326186209152907,0.17765855942016992,0.3345303104983436,0.1938840059770478
76,0.3366032193104426,0.14100314609897444,0.3296862145264943,0.29440057939953274
77,0.33155432649147815,0.14849414905676475,0.327892757124371,0.4041861461268531
78,0.3307801351333276,0.14082320913290367,0.3282150212261412,0.40861597822772133
79,0.33069097728301317,0.15528001884619394,0.32955266038576764,0.363177380628056
80,0.33064039815694857,0.14941857086542326,0.33021258148882127,0.3498879008822971
81,0.331220812522448,0.17902608301777106,0.32967328859700096,0.4657114760743247
82,0.3312583095752276,0.2050483477039215,0.32798812952306533,0.6070711248450809
83,0.32928999379659313,0.19312414698875868,0.32949091659651863,0.554809957742691
84,0.32779177259176207,0.19084119338255662,0.3267120122909546,0.5503850049442716
85,0.3265412346674846,0.21087493403599814,0.32671986685858834,0.52220276163684
86,0.32646489028747266,0.1957411059202292,0.32771118316385484,0.5356530431244109
87,0.32665024888821137,0.1945895063571441,0.3259502715534634,0.5266910211907493
88,0.3259142824472525,0.1949336398870517,0.32531648874282837,0.5329385631614261
89,0.3258055731272086,0.19638550453461134,0.3263058298163944,0.5585672226217058
90,0.3247299729249416,0.19170826291426635,0.32977400720119476,0.5140789068407483
91,0.32527862068934316,0.18236053391144827,0.32979904611905414,0.45661792490217423
92,0.3255111433756657,0.17381465377715918,0.3298061937093735,0.4285039057334264
93,0.32585799044523484,0.19701977914724594,0.32974565194712746,0.4760623359017902
94,0.3246424962312747,0.20093341038013116,0.32967546251085067,0.4376218285825517
95,0.32480064263710606,0.18729868149146056,0.3297131359577179,0.4215545919206407
96,0.324556793539952,0.18983466827716583,0.3298618363009559,0.5706140465206571
97,0.3234513814632709,0.1876023272291208,0.32988622453477645,0.4923830098576016
98,0.32371530395287734,0.1885706100326318,0.3298841367165248,0.5907699399524264
99,0.3251011020097977,0.1745636386749072,0.32755015459325576,0.4551510711510976
100,0.3247228669814574,0.17308815129292318,0.3293360554509693,0.38575538496176404
101,0.32307547139815795,0.17848063967166802,0.3299059487051434,0.4017300456762314
102,0.3222894813769903,0.18833444229303262,0.3295963423119651,0.3944152312146293
103,0.3220807623404723,0.19023840435040304,0.32987719774246216,0.3489522669050429
104,0.3619211927438394,0.1820928833614557,0.3777293297979567,0.760336309671402
105,0.35329263179730147,0.24724021840554017,0.3269624511400859,0.591486394405365
106,0.33053157917964154,0.2386853406444574,0.32854700419637894,0.5237378031015396
107,0.3339398881563774,0.20887764142109796,0.3386495891544554,0.30307505693700576
108,0.3338998529391411,0.18969409989240843,0.32947811318768394,0.31660821040471393
109,0.3284170043009978,0.1992926163933216,0.33139071696334416,0.3344200783305698
110,0.327534964069342,0.19485267194417807,0.33102120955785114,0.3198830270104938
111,0.32550650987869656,0.19322649045632437,0.3320032987329695,0.2819395677910911
112,0.3249430541808789,0.1935278853544822,0.332505883442031,0.2777387847503026
113,0.33128252969338345,0.21247751170243973,0.32647278739346397,0.2844006071488063
114,0.3255085799938593,0.21650585341147888,0.3253350141975615,0.29725635382864213
115,0.32951618310732717,0.21065340000085342,0.3249683247672187,0.2159990519285202
116,0.33020266279196125,0.20318825886799738,0.32991908656226265,0.20631093780199686
117,0.33363562707717603,0.21386302568209478,0.325317425860299,0.2095029428601265
118,0.32532959144849044,0.2006365227011534,0.3246727271212472,0.20898637672265372
119,0.32524899144967395,0.1888978804151217,0.32585539089308846,0.1934892940852377
120,0.32500728009602964,0.18320736862145937,0.3288310517867406,0.19311405304405424
121,0.32253876939798015,0.19320287708288583,0.3241543091005749,0.19108188814587063
122,0.32222389219663083,0.19789923956760994,0.3245471451017592,0.1897173598408699
123,0.3222725506012256,0.19690396751348788,0.32423126035266453,0.1904483578271336
124,0.32216588656107586,0.19389001509317985,0.3264314962757958,0.18894250194231668
125,0.34430386278873837,0.18431511177466467,0.330526214506891,0.18521931022405624
126,0.34729368640826297,0.177911598330889,0.33316420680946773,0.2695419208870994
127,0.3388832234419309,0.23325686691663203,0.327793902821011,0.26434209446112317
128,0.32593939892756635,0.21977058205849084,0.327523089117474,0.23569203168153763
129,0.35457294950118434,0.1962494338170076,0.3288704322444068,0.2831188953585095
130,0.3284820876060388,0.22103464087614647,0.3300432612498601,0.2611939526266522
131,0.3364236354827881,0.17953777943666166,0.33032646775245667,0.2701461762189865
132,0.3292293342260214,0.19868532931193328,0.3286932607491811,0.28675922254721325
133,0.3247666569092335,0.21086819202472,0.32836748162905377,0.2799414743979772
134,0.32384269818281514,0.21970872695629412,0.3254640218284395,0.3008478946155972
135,0.3280572902697783,0.2218094962911728,0.3262878987524245,0.2930116371976005
136,0.32318475383978623,0.21722334967209742,0.3262140254179637,0.2932065659099155
137,0.32259338826705247,0.21219298663811806,0.3237434642182456,0.30599408679538304
138,0.32158832939771503,0.20822987075035387,0.3270324584510591,0.28679820232921177
139,0.32167161198762745,0.20757647317189437,0.3294183661540349,0.2752777387698491
140,0.321649058507039,0.20604363332192102,0.3292095247242186,0.26347463660769993
141,0.32136004322614425,0.21815452132469568,0.32897333966361153,0.29699311984909904
142,0.337245354667688,0.2338607785029289,0.32829327550199294,0.2919590175151825
143,0.32368049636865276,0.22237292505227602,0.32773060268825954,0.27440054880248177
144,0.3220764566690494,0.2210234013887552,0.3296930260128445,0.2681627422571182
145,0.3374162721328246,0.2165204731699748,0.32633139689763385,0.2663596239354875
146,0.3264377331122374,0.22405084279867318,0.3272937221659554,0.3269980599482854
147,0.32292613539940274,0.2219028455706743,0.32755688826243085,0.30307989981439376
148,0.32890040714007157,0.22916330454441217,0.32451678481366897,0.33008286191357505
149,0.36761750968602985,0.26601552676696044,0.3193552841742833,0.4508528146478865
