epochs,loss,acc,val_loss,val_acc
12,0.13865886460989713,0.9652851186692715,0.1475798651576042,0.9628070414066314
13,0.13716532215476035,0.965570205450058,0.13636777326464652,0.9631579160690308
14,0.13652079505845904,0.9654824860394001,0.13733252361416817,0.9624561607837677
15,0.13640991179272532,0.9652412608265877,0.1406032957136631,0.9628947585821152
16,0.13571689315140248,0.9654824927449226,0.14228484332561492,0.9630701959133148
17,0.13370854584500194,0.9657895043492317,0.1394261434674263,0.9628947585821152
18,0.13361457018181683,0.9657017886638641,0.13357609286904334,0.9623684555292129
19,0.13286852231249213,0.9656798534095288,0.13522687144577503,0.9638596713542938
20,0.13175818072631956,0.9657895058393479,0.13627884835004805,0.9617544293403626
21,0.12972699804231524,0.9658552952110767,0.13722880892455577,0.9639474064111709
22,0.13099344903603197,0.9664474003016948,0.1352000828832388,0.9647368758916854
23,0.12965401569381357,0.9663158223032952,0.13209492936730385,0.9647368788719177
24,0.1283634828403592,0.9660307325422763,0.13193936236202716,0.9655263483524322
25,0.12740349294617773,0.9668859943747521,0.1298797380179167,0.9667544156312943
26,0.12556590270251036,0.9672807335853577,0.12998948022723197,0.9669298499822616
27,0.12430451335385442,0.9673684500157833,0.12693469934165477,0.9674561619758606
28,0.12260224977508187,0.9683552861213685,0.1326996512711048,0.966842132806778
29,0.12218879302963614,0.9682237103581428,0.13352288790047168,0.9660526573657989
30,0.12014987356960774,0.9691666878759861,0.13030223213136197,0.9667544066905975
31,0.11885131681337953,0.9696491464972496,0.12464776858687401,0.9688596785068512
32,0.11863749260082841,0.969846510887146,0.1266289945691824,0.9685965061187745
33,0.11737142847850919,0.9707894898951054,0.12732453532516957,0.9674561649560929
34,0.11598929660394788,0.9707894891500473,0.12642019353806971,0.9706140547990799
35,0.11523846071213484,0.9713158041238785,0.12409693151712417,0.9714035272598267
36,0.11353261293843389,0.9721272051334381,0.1250766020268202,0.971578961610794
37,0.11273231049999595,0.9726315915584565,0.12171134948730469,0.9732456177473068
38,0.10999836521223187,0.9734210595488548,0.11964499391615391,0.9736842185258865
39,0.11151055591180921,0.9733114063739776,0.12358430176973342,0.97219298183918
40,0.10966755701228977,0.9741886012256146,0.11778920702636242,0.9738596528768539
41,0.10892273364588619,0.9742324575781822,0.11711158789694309,0.9744736820459365
42,0.10773953814059496,0.9746929854154587,0.1180360320955515,0.9736842155456543
43,0.10647555207833648,0.9746491238474846,0.11641020290553569,0.9748245567083359
44,0.10633067674934864,0.9756798177957535,0.11351848430931569,0.9746491223573684
45,0.10485626505687833,0.9760745547711849,0.11509543918073177,0.974649116396904
46,0.10346071999520064,0.9761622779071331,0.12148923948407173,0.9748245626688004
47,0.10408544670790434,0.9763157829642296,0.1130746465176344,0.9760526299476624
48,0.1026026252657175,0.9767105221748352,0.1122844334691763,0.976228067278862
49,0.10034267259761691,0.9779824465513229,0.1128127571195364,0.9754385977983475
