epochs,loss,acc,val_loss,val_acc
0,0.30196134485304355,0.8857456367462874,0.1469743147492409,0.9649122953414917
1,0.16375147700309753,0.9619956634938717,0.14508055821061133,0.9649122953414917
2,0.15486560557037593,0.9636623211205005,0.13636076748371123,0.9649122953414917
3,0.15156044904142618,0.9642544172704219,0.13787535279989244,0.9649122953414917
4,0.14712287429720164,0.9643640615046024,0.14809173494577407,0.9649122953414917
5,0.14241593331098557,0.9646052904427052,0.13938693180680276,0.9645614206790925
6,0.14203288163989783,0.9647368758916854,0.1390685185790062,0.9628070414066314
7,0.13938329815864564,0.9648026652634144,0.13899549394845961,0.9637719541788101
8,0.13861734941601753,0.9651974000036716,0.13992167636752129,0.9627193212509155
9,0.13665361488237976,0.9648245960474015,0.13978729769587517,0.9645614266395569
10,0.13480335231870413,0.9652412585914135,0.14443205147981644,0.9630702048540115
11,0.1327538128942251,0.9655044272541999,0.13792520053684712,0.963508814573288
12,0.13175102770328523,0.9652193285524845,0.14182348027825356,0.9633333802223205
13,0.12964375531300903,0.9655482813715934,0.1336433667689562,0.9621053069829941
14,0.1275349267758429,0.9659868724644184,0.13409066386520863,0.9625439047813416
15,0.1268337513320148,0.9662719622254372,0.13712101206183433,0.9650000363588334
16,0.12426638025790453,0.9665570512413979,0.12511922605335712,0.9648245990276336
17,0.12399250585585833,0.9665351182222366,0.12868620380759238,0.9656140714883804
18,0.12139604091644288,0.9672368735074997,0.12233402840793133,0.9697368621826172
19,0.11869971407577395,0.9684210754930973,0.11938604377210141,0.9686842352151871
20,0.11741945622488856,0.9683114305138588,0.11856376752257347,0.9688596695661544
21,0.11468117637559772,0.969364058971405,0.12084140367805958,0.9701754570007324
22,0.11357471030205488,0.9693421296775341,0.11289874203503132,0.972017553448677
23,0.11065576644614339,0.970438615232706,0.11252507269382477,0.9721929967403412
24,0.11060762722045184,0.9707017734646797,0.11312988996505738,0.9726315885782242
25,0.10796260293573141,0.972149132937193,0.10853523835539818,0.9737719357013702
26,0.10657181721180678,0.972697377949953,0.10575729310512542,0.9746491253376007
27,0.1046061560511589,0.974013164639473,0.11487417183816433,0.9720175564289093
28,0.10342357996851206,0.9730921119451523,0.10478843785822392,0.9751754373311996
29,0.10213838769122958,0.9748464941978454,0.10512281656265259,0.975438591837883
30,0.10104516297578811,0.9752850860357285,0.10819209776818753,0.9739473700523377
31,0.09822338605299592,0.976008766144514,0.10556129217147828,0.974122816324234
32,0.09640068551525474,0.9772368334233761,0.10525876991450786,0.9746491253376007
33,0.09447391107678413,0.9773026220500469,0.10609336867928505,0.9749999910593032
34,0.09233821192756295,0.9785745501518249,0.10398475006222725,0.9754385948181152
35,0.09173293970525265,0.9787280574440956,0.10182937495410442,0.9768420934677124
36,0.09092055875808,0.9785745441913605,0.0991710066795349,0.9763157814741135
37,0.0903687252663076,0.9791666463017463,0.10176361091434956,0.9755263149738311
38,0.08850102825090289,0.9798903271555901,0.10143600702285767,0.9749122798442841
39,0.0874672477133572,0.9796929612755776,0.10020795091986656,0.9749122768640518
40,0.08662384385243058,0.9797587491571903,0.09901529662311077,0.9765789389610291
41,0.08513266332447529,0.9803727813065052,0.10467026121914387,0.9752631515264512
42,0.0860893557779491,0.979846467077732,0.11285972408950329,0.9733333379030228
43,0.08650596551597119,0.9795833110809327,0.11061472073197365,0.9735964953899383
44,0.08546671634539962,0.979912257194519,0.10081519074738025,0.9763157814741135
45,0.08361788131296635,0.9801315508782864,0.10287442319095134,0.9758771806955338
46,0.08221408193930983,0.9802631288766861,0.1041419856250286,0.9765789359807968
47,0.08064785888418555,0.9809210196137428,0.10253405757248402,0.9764034986495972
48,0.08020299510098994,0.9808113746345043,0.1057636335492134,0.9753508687019348
49,0.08180864192545415,0.9805920749902726,0.103366032615304,0.9751754343509674
0,0.35550861805677414,0.8613377351313829,0.1427094556391239,0.9649122953414917
1,0.16662694420665503,0.961118470132351,0.13780897557735444,0.9649122953414917
2,0.15537819527089597,0.9632895141839981,0.13956786394119264,0.9649122953414917
