,val_loss,val_acc,loss,acc,lr
0,0.1422207921743393,0.9649122953414917,0.32240232434123756,0.8739473968744278,0.0010000000474974513
1,0.1376595415174961,0.9649122953414917,0.16361849065870046,0.9614474184811115,0.0010000000474974513
2,0.13322559446096421,0.9649122953414917,0.15395489875227214,0.9633114442229271,0.0010000000474974513
3,0.1335834488272667,0.9649122953414917,0.1487010408192873,0.9635746002197265,0.0010000000474974513
4,0.13562243506312371,0.9629824787378312,0.144565044157207,0.9643859975039959,0.0010000000474974513
5,0.13513835221529008,0.9632456362247467,0.14290280416607856,0.9649123162031173,0.0010000000474974513
6,0.13807908594608306,0.9628070414066314,0.14067576453089714,0.9651316083967686,0.0010000000474974513
7,0.1275547295808792,0.9657894968986511,0.13822198379784822,0.9653289824724197,0.0009000000427477062
8,0.13004554584622383,0.9634210795164109,0.13665145952254534,0.9653728410601616,0.0009000000427477062
9,0.13355120755732058,0.9639473974704742,0.13519414952024816,0.9659868754446507,0.0009000000427477062
10,0.13136885948479177,0.9661403775215149,0.13309937054291368,0.9658333644270897,0.0009000000427477062
11,0.13402545154094697,0.9671930074691772,0.13329800432547928,0.9654605597257614,0.0009000000427477062
12,0.12768169604241847,0.9696491450071335,0.12995447320863604,0.9666886299848556,0.0008100000559352338
13,0.1303155716508627,0.9698245793581008,0.1282707425765693,0.9667105570435524,0.0008100000559352338
14,0.12160916924476624,0.9712280869483948,0.1259447586722672,0.967697399109602,0.0008100000559352338
15,0.12750769704580306,0.9709649294614792,0.12483828812837601,0.9679824821650982,0.0008100000559352338
16,0.11971515603363514,0.9727193027734756,0.12111722864210606,0.9690351098775863,0.0008100000559352338
17,0.11824355721473694,0.9715789586305619,0.12090364918112755,0.969320198148489,0.0008100000559352338
18,0.12097614780068397,0.972982469201088,0.117982532735914,0.9694737069308758,0.0008100000559352338
19,0.12106480039656162,0.9731579065322876,0.11622180156409741,0.97043861374259,0.0008100000559352338
20,0.11366424523293972,0.971754390001297,0.11309564709663392,0.9722368530929089,0.0008100000559352338
21,0.11635319776833057,0.9734210520982742,0.1111427165567875,0.971973692625761,0.0008100000559352338
22,0.11035088114440442,0.9733333379030228,0.11081643020734191,0.9725438676774502,0.0008100000559352338
23,0.11269845142960548,0.9742982476949692,0.10846201758831739,0.9726535163819789,0.0008100000559352338
24,0.11516165435314178,0.9728070259094238,0.10467826528474689,0.9740131624042988,0.0008100000559352338
25,0.11250873319804669,0.973771932721138,0.10600835774093867,0.974429826438427,0.0008100000559352338
26,0.11257934384047985,0.9722807079553604,0.102892748080194,0.9754385955631732,0.0008100000559352338
27,0.11322127990424632,0.973333340883255,0.10016222083941102,0.9757236830890179,0.0007290000794455409
28,0.10968574993312359,0.9750000029802323,0.10068779774010181,0.975679824501276,0.0007290000794455409
29,0.1089715126901865,0.9742982476949692,0.09887362448498607,0.9760745599865913,0.0007290000794455409
30,0.11287608817219734,0.9731579035520553,0.09772332180291414,0.9767982415854931,0.0007290000794455409
31,0.10994569435715676,0.9743859738111496,0.09619414899498224,0.9767105191946029,0.0007290000794455409
32,0.10475227013230323,0.9751754343509674,0.09434508075937628,0.9778289392590522,0.0007290000794455409
33,0.10750808008015156,0.9748245656490326,0.09430801244452595,0.9779385834932327,0.0007290000794455409
34,0.10716882199048997,0.9752631515264512,0.09249249147251248,0.9782894641160965,0.0007290000794455409
35,0.10799262300133705,0.9750877141952514,0.09249936044216156,0.9781578853726387,0.0007290000794455409
36,0.10495763458311558,0.9760526329278946,0.09148876555263996,0.9787938468158245,0.0007290000794455409
37,0.10678189136087894,0.9746491223573684,0.08995585599914194,0.9788596339523792,0.0006561000482179224
38,0.10887784026563167,0.9749999970197678,0.08878278527408838,0.9795394547283649,0.0006561000482179224
39,0.10752044171094895,0.9757894724607468,0.08896865714341402,0.9798245407640934,0.0006561000482179224
40,0.10826838500797749,0.9752631485462189,0.08824017224833369,0.9792763002216816,0.0006561000482179224
41,0.10810002088546752,0.9743859708309174,0.08601042535156012,0.9798684030771255,0.0005904900608584285
42,0.10743106827139855,0.9757017493247986,0.08517068671062589,0.9801973432302475,0.0005904900608584285
43,0.10295143499970436,0.9763157814741135,0.08453749064356089,0.9805262871086597,0.0005904900608584285
44,0.1107775192707777,0.9744736939668656,0.08416435476392507,0.9803727820515633,0.0005904900608584285
45,0.10230219773948193,0.9762280583381653,0.08375172019004821,0.9803947083652019,0.0005904900608584285
46,0.11049652844667435,0.9740350872278214,0.08311502877622842,0.980504359304905,0.0005904900608584285
47,0.10547485612332821,0.9757017493247986,0.08331532012671232,0.9803727775812149,0.0005904900608584285
48,0.10623212419450283,0.9749122828245163,0.08264493513852358,0.980504360049963,0.0005904900608584285
49,0.10690559558570385,0.9753508746623993,0.08308111149817705,0.9803289212286472,0.0005904900608584285
