,val_loss,val_acc,loss,acc,lr
0,0.14256121963262558,0.9649122953414917,0.3015643460676074,0.886184248328209,0.0010000000474974513
1,0.1351277969777584,0.9649122953414917,0.16239496544003487,0.9617544360458851,0.0010000000474974513
2,0.13400776199996473,0.9666666835546494,0.15156786292791366,0.9634649515151977,0.0010000000474974513
3,0.13090168833732604,0.9683333516120911,0.14455577675253153,0.9641667060554028,0.0010000000474974513
4,0.1319644097238779,0.9671052843332291,0.1411694628186524,0.9651316121220589,0.0010000000474974513
5,0.1330957595258951,0.9644737124443055,0.13610252561047673,0.9660745963454247,0.0010000000474974513
6,0.13336826749145986,0.9642982542514801,0.13369348384439944,0.9663377523422241,0.0010000000474974513
7,0.14434080347418785,0.9637719482183457,0.12928093764930965,0.9680263437330723,0.0010000000474974513
8,0.1348002303391695,0.9631579130887985,0.12477682558819651,0.9696272127330303,0.0009000000427477062
9,0.14290966726839543,0.9634210765361786,0.12296738121658564,0.9696491457521915,0.0009000000427477062
10,0.14496991410851479,0.9606140553951263,0.1204001777805388,0.9710526458919049,0.0009000000427477062
11,0.14675072468817235,0.9628947496414184,0.11745243398472667,0.9722149252891541,0.0009000000427477062
12,0.14142074435949326,0.9610526531934738,0.11670933794230223,0.9733991265296936,0.0008100000559352338
13,0.1517609428614378,0.9615789592266083,0.11575468881055713,0.974473686516285,0.0008100000559352338
14,0.1512197557836771,0.9621052652597427,0.11338807288557291,0.9749780707061291,0.0008100000559352338
15,0.1502095904201269,0.9612280756235123,0.11185327898710966,0.9754824541509152,0.0008100000559352338
16,0.1471922669559717,0.9623684346675873,0.11037163138389587,0.9764692932367325,0.0007290000794455409
17,0.15552317835390567,0.9611403584480286,0.10872373031452298,0.9770175382494927,0.0007290000794455409
18,0.15210407115519048,0.9634210556745529,0.10795183796435595,0.9776754304766655,0.0007290000794455409
19,0.16130542382597923,0.961666676402092,0.10644661979749799,0.9781798139214516,0.0007290000794455409
20,0.16270652040839195,0.9611403554677963,0.10423057787120342,0.9792324386537075,0.0006561000482179224
21,0.159249759465456,0.9626315832138062,0.10363551285117864,0.9795613840222359,0.0006561000482179224
22,0.16819664016366004,0.9607017636299133,0.1029743948020041,0.9798245392739773,0.0006561000482179224
23,0.17704655267298222,0.9608771950006485,0.10151264136657119,0.9802192732691765,0.0006561000482179224
24,0.17020074501633645,0.9623684316873551,0.10131210647523403,0.9803069919347763,0.0005904900608584285
25,0.17956981919705867,0.9601754516363143,0.10046202531084418,0.9807455852627754,0.0005904900608584285
26,0.17540397979319095,0.96298246383667,0.09907177733257413,0.9812280371785164,0.0005904900608584285
27,0.1802439197897911,0.9612280845642089,0.0986132537946105,0.9812499679625034,0.0005904900608584285
28,0.17866483218967916,0.9617543935775756,0.09898813357576727,0.9807236559689045,0.0005314410664141178
29,0.18314952813088894,0.9619298368692398,0.09587605334818364,0.981469263881445,0.0005314410664141178
30,0.1825092189013958,0.9619298368692398,0.09760768534615635,0.9811841756105423,0.0005314410664141178
31,0.18648459538817405,0.9614035069942475,0.09698512889444828,0.9815350510179996,0.0005314410664141178
32,0.18041118159890174,0.9635087758302688,0.09613167690113186,0.980921021848917,0.00047829694813117385
33,0.18361775912344455,0.9628070175647736,0.09637964814901352,0.9815569795668125,0.00047829694813117385
34,0.1833199482411146,0.9634210556745529,0.09545328468084335,0.9817543439567089,0.00047829694813117385
35,0.1926509041339159,0.9607017636299133,0.0954109570942819,0.9814692616462708,0.00047829694813117385
36,0.18629442825913428,0.9621052652597427,0.09459066493436694,0.9818201340734959,0.00043046724749729037
37,0.18019865304231644,0.9630701869726181,0.09505033688619732,0.9815350480377674,0.00043046724749729037
38,0.18737405352294445,0.9622807115316391,0.09522272236645221,0.9816885553300381,0.00043046724749729037
39,0.19325823597609998,0.9618421107530594,0.09486574325710535,0.9815789110958576,0.00043046724749729037
40,0.18899206668138505,0.9625438660383224,0.09386255983263254,0.9815789103507996,0.0003874205285683274
41,0.1864859748631716,0.9631579011678696,0.09349556230008602,0.9816227689385414,0.0003874205285683274
42,0.1926006369292736,0.962719303369522,0.09326246622949838,0.981754345446825,0.0003874205285683274
43,0.19017556644976139,0.9630701899528503,0.09207350015640259,0.9817762739956379,0.0003874205285683274
44,0.19529118835926057,0.9616666734218597,0.09311632672324777,0.9815350502729416,0.0003486784698907286
45,0.19279884211719037,0.9628070235252381,0.09211425855755806,0.9816227689385414,0.0003486784698907286
46,0.1904551848769188,0.9625438690185547,0.09237371953204274,0.9815789073705673,0.0003486784698907286
47,0.18745266348123552,0.9633333325386048,0.09191243648529053,0.9815789081156254,0.0003486784698907286
48,0.19213817156851293,0.9628947466611862,0.0902870686724782,0.9816446982324123,0.0003138106258120388
49,0.19326076209545134,0.9622807085514069,0.08996063703671098,0.9817324161529541,0.0003138106258120388
