,val_loss,val_acc,loss,acc,lr
0,0.1400208793580532,0.9649122953414917,0.29909225832670927,0.8910307288169861,0.0010000000474974513
1,0.1376699086278677,0.9649122953414917,0.16189207118004562,0.9618421509861946,0.0010000000474974513
2,0.13825637251138687,0.9653508961200714,0.14946949370205403,0.9642105653882027,0.0010000000474974513
3,0.14272812381386757,0.9653509140014649,0.14513026773929597,0.9648245997726917,0.0010000000474974513
4,0.1363945219665766,0.9664035320281983,0.13848532969132066,0.9659210838377476,0.0010000000474974513
5,0.1423266615718603,0.9632456481456757,0.13405117727816104,0.9662281081080437,0.0010000000474974513
6,0.13887909688055516,0.9647368878126145,0.13012196402996778,0.9673903830349445,0.0010000000474974513
7,0.13933634646236898,0.9626316219568253,0.12838985975831746,0.9683552883565426,0.0010000000474974513
8,0.15122972428798676,0.9600877404212952,0.1245058641768992,0.9697149343788624,0.0010000000474974513
9,0.1604486361145973,0.9588596612215042,0.1221996950916946,0.97140351831913,0.0009000000427477062
10,0.15148930996656418,0.9590351045131683,0.1198652726598084,0.9725219391286373,0.0009000000427477062
11,0.1524496041238308,0.957982474565506,0.11907998444512487,0.9735307060182095,0.0009000000427477062
12,0.16713890098035336,0.9580702066421509,0.1147110540419817,0.9754605248570443,0.0009000000427477062
13,0.16357749924063683,0.9601754546165466,0.11326546352356673,0.975657893717289,0.0008100000559352338
14,0.17079286575317382,0.9582456320524215,0.11179059259593487,0.9767324529588223,0.0008100000559352338
15,0.1816526297479868,0.958859658241272,0.10976306945085526,0.9776754274964332,0.0008100000559352338
16,0.16885049305856228,0.9594737082719803,0.10670863697305322,0.9782017409801483,0.0008100000559352338
17,0.17624898739159106,0.9595614284276962,0.1063415071927011,0.9792763009667397,0.0007290000794455409
18,0.18079510368406773,0.9593859851360321,0.10615943903103471,0.9791666492819786,0.0007290000794455409
19,0.19105601496994495,0.9589473843574524,0.10475085861980915,0.979649105668068,0.0007290000794455409
20,0.18707570545375346,0.9585087865591049,0.10397770768031478,0.9799561150372028,0.0007290000794455409
21,0.19440304450690746,0.9589473903179169,0.10206092083826661,0.9801754109561444,0.0006561000482179224
22,0.18945254869759082,0.959473705291748,0.09989449745044113,0.9802850611507893,0.0006561000482179224
23,0.18473024256527423,0.9599123030900956,0.1001414311118424,0.9804385676980019,0.0006561000482179224
24,0.1895976711064577,0.9593859851360321,0.0993391708470881,0.9807236544787884,0.0006561000482179224
25,0.18432130962610244,0.9601754605770111,0.09865983845666051,0.9810745261609555,0.0005904900608584285
26,0.18613815642893314,0.9599123030900956,0.09812696538865566,0.9811622485518455,0.0005904900608584285
27,0.19628300219774247,0.9586842298507691,0.09778043413534761,0.9805262878537178,0.0005904900608584285
28,0.19588386863470078,0.9592982649803161,0.09592475220561028,0.9811841756105423,0.0005904900608584285
29,0.18645305186510086,0.9598245829343796,0.09579182239249348,0.9812718965113163,0.0005314410664141178
30,0.18958966694772245,0.9602631896734237,0.09540098085999489,0.98052629083395,0.0005314410664141178
31,0.18850111477077008,0.9605263441801071,0.09472940070554614,0.9811183892190456,0.0005314410664141178
32,0.1867923140525818,0.9604386121034623,0.0938356696628034,0.9810964591801167,0.0005314410664141178
33,0.18686130680143834,0.9606140553951263,0.09399129711091518,0.981052602827549,0.00047829694813117385
34,0.1918813955038786,0.9600000202655792,0.09213222824037075,0.9812499642372131,0.00047829694813117385
35,0.194546452909708,0.9593859791755677,0.09211157951503993,0.9811841763556004,0.00047829694813117385
36,0.1986080877482891,0.9593859910964966,0.09104763213545083,0.9814911901950836,0.00047829694813117385
37,0.20447725430130959,0.9592982649803161,0.08967211889103055,0.9815350495278835,0.00043046724749729037
38,0.19501884393393992,0.9602631837129593,0.09104412067681551,0.9811403185129166,0.00043046724749729037
39,0.19419625774025917,0.9600000232458115,0.09058607937768101,0.9812499642372131,0.00043046724749729037
40,0.19895088709890843,0.9593859881162643,0.09020852195098997,0.9808552362024784,0.00043046724749729037
41,0.19603707641363144,0.9598245829343796,0.08834399404004216,0.9817982070147991,0.0003874205285683274
42,0.20846966616809368,0.9596491485834122,0.08868395006284117,0.9812718965113163,0.0003874205285683274
43,0.19526367262005806,0.9600877463817596,0.08849281864240766,0.9815350539982319,0.0003874205285683274
44,0.1940917458385229,0.9600000321865082,0.08803457096219063,0.9813157573342324,0.0003874205285683274
45,0.20262833572924138,0.9603509068489074,0.08707018019631504,0.9813815444707871,0.0003486784698907286
46,0.20344867184758186,0.9601754665374755,0.08732617273926735,0.9812718972563743,0.0003486784698907286
47,0.19770378023386,0.9601754605770111,0.08809080673381686,0.9814473293721676,0.0003486784698907286
48,0.20551724843680858,0.9600000321865082,0.08635563515126705,0.9816008403897285,0.0003486784698907286
49,0.19962654300034047,0.9602631956338883,0.08762152483686805,0.9813815422356129,0.0003138106258120388
