,val_loss,val_accuracy,loss,accuracy,lr
0,0.171914179623127,0.9649123549461365,0.37399793416261673,0.8671929240226746,0.0010000000474974513
1,0.17465420365333556,0.9649123549461365,0.17236537914723157,0.9593200087547302,0.0010000000474974513
2,0.17508510872721672,0.9648246169090271,0.15956127271056175,0.96326744556427,0.0010000000474974513
3,0.17979440316557885,0.9639474749565125,0.14925377406179904,0.9641667008399963,0.0010000000474974513
4,0.18897510468959808,0.9635088443756104,0.1461103648878634,0.9646053314208984,0.0010000000474974513
5,0.1862736761569977,0.9635965824127197,0.14305226411670446,0.9653288125991821,0.0009000000427477062
6,0.1802465870976448,0.963421106338501,0.1388065897859633,0.9663159251213074,0.0009000000427477062
7,0.18144608065485954,0.9632456302642822,0.13591549843549727,0.9663159251213074,0.0009000000427477062
8,0.18030020520091056,0.9636841416358948,0.13186174342408777,0.9669737219810486,0.0009000000427477062
9,0.17863956838846207,0.9637718796730042,0.13090203888714314,0.9671489596366882,0.0008100000559352338
10,0.1810358129441738,0.963421106338501,0.12739271875470876,0.9676312804222107,0.0008100000559352338
11,0.1786737821996212,0.9629824161529541,0.12541437605395914,0.9685962796211243,0.0008100000559352338
12,0.18068803213536738,0.9637718796730042,0.12275014203041792,0.9686842560768127,0.0008100000559352338
13,0.1769905723631382,0.963596522808075,0.11925570303574204,0.9700875878334045,0.0007290000794455409
14,0.17015125863254071,0.9642104506492615,0.11771846748888493,0.9698025584220886,0.0007290000794455409
15,0.16979663632810116,0.9640350937843323,0.11486214362084865,0.9713157415390015,0.0007290000794455409
16,0.1710467789322138,0.9642105102539062,0.11353766657412052,0.9712059497833252,0.0007290000794455409
17,0.17909074127674102,0.9650876522064209,0.11127990772947668,0.9722588062286377,0.0007290000794455409
18,0.17018924355506898,0.9657894372940063,0.10927366288378834,0.9729824662208557,0.0007290000794455409
19,0.17053134441375734,0.9650878310203552,0.10599278956651688,0.973903477191925,0.0007290000794455409
20,0.1737463939934969,0.965526282787323,0.10208569057285785,0.9748903512954712,0.0006561000482179224
21,0.16629970222711563,0.9658771753311157,0.10028709610924125,0.9763376116752625,0.0006561000482179224
22,0.16133446097373963,0.9653509259223938,0.09836405413225294,0.9761183261871338,0.0006561000482179224
23,0.17096738740801812,0.966491162776947,0.09695488391444088,0.9764036536216736,0.0006561000482179224
24,0.16611285991966723,0.9654386043548584,0.09664592007175088,0.9766227006912231,0.0006561000482179224
25,0.1660195618867874,0.965350866317749,0.0954554327763617,0.9769739508628845,0.0006561000482179224
26,0.1651070572435856,0.9650000929832458,0.09208660451695323,0.9775875210762024,0.0006561000482179224
27,0.16547111868858339,0.965526282787323,0.09209452075883746,0.9776971340179443,0.0005904900608584285
28,0.16424833349883555,0.9652630686759949,0.09133967328816653,0.9780042767524719,0.0005904900608584285
29,0.15800763219594954,0.9652631282806396,0.09008081462234259,0.9782674312591553,0.0005904900608584285
30,0.16329909600317477,0.9661402702331543,0.0889641341753304,0.9779606461524963,0.0005904900608584285
31,0.1625460062175989,0.966315746307373,0.08835342079401017,0.9785087704658508,0.0005904900608584285
32,0.1626931268721819,0.9650876522064209,0.08467330811545253,0.9787060618400574,0.0005904900608584285
33,0.1573643669486046,0.9670175313949585,0.08413424491882324,0.9786403179168701,0.0005904900608584285
34,0.16263851411640645,0.9668420553207397,0.08503899527713657,0.9785304069519043,0.0005904900608584285
35,0.15911915116012096,0.9659647941589355,0.08270906046964228,0.9796273112297058,0.0005904900608584285
36,0.15876597315073013,0.9669298529624939,0.08191701872274279,0.9789472818374634,0.0005904900608584285
37,0.15548487156629562,0.9660527110099792,0.08178559420630335,0.9791665077209473,0.0005904900608584285
38,0.15200309492647648,0.965701699256897,0.08134524868801236,0.9790570139884949,0.0005904900608584285
39,0.1558323685079813,0.9655264019966125,0.0807439360767603,0.978859543800354,0.0005904900608584285
40,0.15502572171390055,0.9649123549461365,0.07993387542665005,0.9789911508560181,0.0005904900608584285
41,0.15186988338828086,0.9650877118110657,0.07899100105278194,0.9793202877044678,0.0005904900608584285
42,0.1520364947617054,0.9657017588615417,0.07811318230815231,0.979341983795166,0.0005904900608584285
43,0.1468314852565527,0.9659649133682251,0.07807509684935213,0.9794296026229858,0.0005904900608584285
44,0.1488508228212595,0.9654385447502136,0.07779722455888986,0.9787499308586121,0.0005904900608584285
45,0.14751516990363597,0.966491162776947,0.07666351860389113,0.9796053171157837,0.0005904900608584285
46,0.14881181232631208,0.9671930074691772,0.07402032515965402,0.9799343943595886,0.0005904900608584285
47,0.14626873284578323,0.9668421149253845,0.07455545794218779,0.9789910912513733,0.0005904900608584285
48,0.1497560568153858,0.9656140804290771,0.07493670308031142,0.9796927571296692,0.0005904900608584285
49,0.14682299830019474,0.966491162776947,0.07288214773871005,0.9797804951667786,0.0005904900608584285
