,val_loss,val_accuracy,loss,accuracy,lr
0,0.16249775886535645,0.9649123549461365,0.3678638506680727,0.8688595294952393,0.0010000000474974513
1,0.16600654199719428,0.9649123549461365,0.1766126150265336,0.9571707248687744,0.0010000000474974513
2,0.17356741726398467,0.9646491408348083,0.1644977370277047,0.9617325663566589,0.0010000000474974513
3,0.16393057852983475,0.9636842608451843,0.1541320152580738,0.9628725647926331,0.0010000000474974513
4,0.17562809586524963,0.9637719988822937,0.14871577490121127,0.9644299149513245,0.0010000000474974513
5,0.16908494159579276,0.9639473557472229,0.1448752629570663,0.9644516706466675,0.0009000000427477062
6,0.18803400099277495,0.9645614624023438,0.1416823842562735,0.9653289914131165,0.0009000000427477062
7,0.18193463757634162,0.9642982482910156,0.1389432362280786,0.9658991098403931,0.0009000000427477062
8,0.18180294334888458,0.9640350937843323,0.13694356670603156,0.9665569067001343,0.0009000000427477062
9,0.1722858302295208,0.9642981886863708,0.1348465177230537,0.9666009545326233,0.0008100000559352338
10,0.18801914602518083,0.9636842608451843,0.1320399916730821,0.9667762517929077,0.0008100000559352338
11,0.17148281186819075,0.9648246169090271,0.12725269803777337,0.9680700898170471,0.0008100000559352338
12,0.17899849116802216,0.964210569858551,0.12599320374429226,0.968771755695343,0.0008100000559352338
13,0.1725401312112808,0.9633333086967468,0.12388698225840926,0.9693858623504639,0.0007290000794455409
14,0.17567399218678476,0.9648246169090271,0.1204697558656335,0.9704385995864868,0.0007290000794455409
15,0.17833596020936965,0.9631578922271729,0.11748335966840387,0.9706799387931824,0.0007290000794455409
16,0.1755458541214466,0.9648244976997375,0.11632793778553605,0.9716007709503174,0.0007290000794455409
17,0.16545602604746817,0.9656139612197876,0.11337923165410757,0.9722148776054382,0.0006561000482179224
18,0.16971188709139823,0.9647367596626282,0.11225199857726693,0.9723243713378906,0.0006561000482179224
19,0.16634704917669296,0.9647368788719177,0.11057197460904718,0.9728726744651794,0.0006561000482179224
20,0.17168242037296294,0.963596522808075,0.10859594475477934,0.9740568399429321,0.0006561000482179224
21,0.17404813319444656,0.9651753902435303,0.1071050132624805,0.9742981195449829,0.0005904900608584285
22,0.16808527298271655,0.9650877118110657,0.10370815526694059,0.9747147560119629,0.0005904900608584285
23,0.16809588745236398,0.9650877118110657,0.1027773404493928,0.9759427905082703,0.0005904900608584285
24,0.1783104345202446,0.9646492600440979,0.09991942206397653,0.9757674932479858,0.0005904900608584285
25,0.17277043238282203,0.9647368788719177,0.09900697246193886,0.9766665697097778,0.0005314410664141178
26,0.17239201441407204,0.9649999737739563,0.09682235140353442,0.9773464798927307,0.0005314410664141178
27,0.16734079271554947,0.9648246169090271,0.09590245364233851,0.97747802734375,0.0005314410664141178
28,0.16659878715872764,0.9648246765136719,0.09530897708609701,0.9773463606834412,0.0005314410664141178
29,0.16656584218144416,0.9649123549461365,0.09339538691565394,0.9779823422431946,0.00047829694813117385
30,0.16562568843364717,0.9644737243652344,0.09200168037787079,0.9778731465339661,0.00047829694813117385
31,0.1670661523938179,0.9642105102539062,0.09295241627842188,0.9775875210762024,0.00047829694813117385
32,0.16578350141644477,0.9648246765136719,0.09210506053641439,0.9778291583061218,0.00047829694813117385
33,0.16881885677576064,0.9648246169090271,0.0903596174903214,0.9784428477287292,0.00043046724749729037
34,0.16425157710909843,0.9657017588615417,0.09015892669558526,0.9782237410545349,0.00043046724749729037
35,0.16190725937485695,0.965175449848175,0.08857030477374792,0.9789251089096069,0.00043046724749729037
36,0.15958924144506453,0.965701699256897,0.08702636323869228,0.9789474010467529,0.00043046724749729037
37,0.17104272693395614,0.9647367596626282,0.0847489551641047,0.9786621928215027,0.00043046724749729037
38,0.16470266170799733,0.9650876522064209,0.08630285491235554,0.978596568107605,0.00043046724749729037
39,0.1617408063262701,0.9651753902435303,0.08471715161576868,0.979276180267334,0.00043046724749729037
40,0.1654818519949913,0.9647368788719177,0.08520510885864496,0.9792100787162781,0.00043046724749729037
41,0.1605276495218277,0.9652631878852844,0.0845671532675624,0.9793640971183777,0.0003874205285683274
42,0.1628999963402748,0.9649123549461365,0.08286768635734916,0.979034960269928,0.0003874205285683274
43,0.16127257458865643,0.9654386043548584,0.08220629207789898,0.9796488881111145,0.0003874205285683274
44,0.16161324493587018,0.965350866317749,0.08315049018710852,0.9786840677261353,0.0003874205285683274
45,0.15977827534079553,0.9654386043548584,0.08030812814831734,0.9797147512435913,0.0003486784698907286
46,0.15976695977151395,0.9661403894424438,0.07997042955830694,0.9792323112487793,0.0003486784698907286
47,0.15899702906608582,0.9660527110099792,0.07858581943437457,0.9793200492858887,0.0003486784698907286
48,0.16200790368020535,0.9649999141693115,0.07970610549673438,0.9788156151771545,0.0003486784698907286
49,0.15437741428613663,0.9651755690574646,0.07726005204021931,0.9796707630157471,0.0003486784698907286
