,val_loss,val_accuracy,loss,accuracy,lr
0,0.16613947451114655,0.9649123549461365,0.3571203714236617,0.8723902702331543,0.0010000000474974513
1,0.16442468985915185,0.9649123549461365,0.17267384361475707,0.9586620926856995,0.0010000000474974513
2,0.17236655429005623,0.9649123549461365,0.1574376465752721,0.9626094102859497,0.0010000000474974513
3,0.17345238849520683,0.965175449848175,0.15051579289138317,0.9638378620147705,0.0010000000474974513
4,0.17786823511123656,0.9648244976997375,0.14845411106944084,0.9646053314208984,0.0010000000474974513
5,0.18503826670348644,0.9651753902435303,0.1415654482319951,0.9655044674873352,0.0010000000474974513
6,0.17968686893582345,0.9652631282806396,0.1386468095704913,0.9658991098403931,0.0009000000427477062
7,0.1900377541780472,0.9641227722167969,0.13390321247279643,0.9665570259094238,0.0009000000427477062
8,0.17825533375144004,0.963421106338501,0.13136235857382417,0.9678508043289185,0.0009000000427477062
9,0.18736222460865976,0.9641228318214417,0.13017005939036608,0.9683769345283508,0.0009000000427477062
10,0.1780341725796461,0.9632455706596375,0.1273076269775629,0.9687281847000122,0.0008100000559352338
11,0.17927400320768355,0.9660527110099792,0.12319229450076818,0.9692983031272888,0.0008100000559352338
12,0.17666494362056256,0.9657894372940063,0.11998046264052391,0.9700874090194702,0.0008100000559352338
13,0.17771170027554034,0.9645614624023438,0.1197477069683373,0.9710309505462646,0.0008100000559352338
14,0.17271881140768527,0.9663156867027283,0.11606349823996424,0.971820056438446,0.0007290000794455409
15,0.17177651226520538,0.9666666388511658,0.11390818748623133,0.9723905324935913,0.0007290000794455409
16,0.1717496056109667,0.966666579246521,0.11126180374994873,0.9726097583770752,0.0007290000794455409
17,0.16666804105043412,0.9656141400337219,0.10857426030561328,0.973859429359436,0.0007290000794455409
18,0.1695340506732464,0.9678947329521179,0.10667854882776737,0.9744737148284912,0.0006561000482179224
19,0.16294353045523166,0.9665789008140564,0.10560263171792031,0.9751973748207092,0.0006561000482179224
20,0.1594116698950529,0.9692105650901794,0.10317099429666995,0.9753069281578064,0.0006561000482179224
21,0.16942468024790286,0.9686841368675232,0.10131824016571045,0.9766444563865662,0.0006561000482179224
22,0.15710467249155044,0.9685965180397034,0.10098352571949362,0.9763157367706299,0.0006561000482179224
23,0.16203362569212915,0.9696491360664368,0.09805695740506053,0.9769516587257385,0.0006561000482179224
24,0.15979882888495922,0.9699998497962952,0.09707889314740896,0.9773684740066528,0.0006561000482179224
25,0.15955189391970634,0.9703508615493774,0.09612749554216862,0.9777848720550537,0.0006561000482179224
26,0.1595919571816921,0.9698245525360107,0.09182016653940081,0.9779604077339172,0.0006561000482179224
27,0.15568217113614083,0.9684211015701294,0.09192086514085532,0.9782453179359436,0.0005904900608584285
28,0.14978764876723288,0.9698246121406555,0.09119016723707318,0.9783549308776855,0.0005904900608584285
29,0.1495296061038971,0.970613956451416,0.08962762961164117,0.9785964488983154,0.0005904900608584285
30,0.1527570839971304,0.9704383611679077,0.08844717396423221,0.978793740272522,0.0005904900608584285
31,0.154033674672246,0.9700876474380493,0.08777651526033878,0.9781138896942139,0.0005904900608584285
32,0.1467230886220932,0.9713156819343567,0.08716068863868713,0.9793859124183655,0.0005904900608584285
33,0.1516734015196562,0.9711402654647827,0.08686643186956644,0.9789031744003296,0.0005904900608584285
34,0.14551126025617123,0.9715788960456848,0.0843353915028274,0.9789472818374634,0.0005904900608584285
35,0.1425450172275305,0.9712279438972473,0.08265112568624318,0.9791005849838257,0.0005904900608584285
36,0.14082100354135035,0.9719297289848328,0.08272545225918293,0.9791445136070251,0.0005904900608584285
37,0.14252812266349793,0.9715787768363953,0.08289343062788249,0.9792104363441467,0.0005904900608584285
38,0.1422430731356144,0.9714910984039307,0.08102401020005345,0.9792981147766113,0.0005904900608584285
39,0.14434127062559127,0.9703508615493774,0.08043558234348894,0.9795831441879272,0.0005904900608584285
40,0.14068685173988343,0.9712279438972473,0.08033385397866369,0.9791886210441589,0.0005904900608584285
41,0.14588277079164982,0.9699999094009399,0.07862559882923961,0.9790351986885071,0.0005904900608584285
42,0.1436430759727955,0.9712280035018921,0.07871326440945267,0.9795393347740173,0.0005904900608584285
43,0.14388759545981883,0.9692105054855347,0.07911138786002994,0.9791006445884705,0.0005904900608584285
44,0.1365309789776802,0.9711402058601379,0.07797353337518871,0.9791226983070374,0.0005904900608584285
45,0.1410783339291811,0.9715788960456848,0.07557649887166917,0.9797368049621582,0.0005904900608584285
46,0.1378415238112211,0.9710524678230286,0.07500233105383813,0.979560911655426,0.0005904900608584285
47,0.13604960963129997,0.9707893133163452,0.07496671620756387,0.9796491265296936,0.0005904900608584285
48,0.137308169901371,0.9707894325256348,0.07115367017686366,0.9802630543708801,0.0005904900608584285
49,0.13570199459791182,0.9713156223297119,0.07363165845163167,0.9795613884925842,0.0005904900608584285
